Driverid (Truck Mileage),Rdate,Truckid (Truck Mileage),Gas,Miles,Mpg
A88,jul12,A88,2575,13219,5.133592233
A88,jun12,A88,1971,9651,4.896499239
A88,may12,A88,2735,12998,4.752468007
A88,apr12,A88,2078,10785,5.190086622
A88,mar12,A88,1848,8770,4.745670996
A88,feb12,A88,2580,11401,4.418992248
A88,jan12,A88,2705,14321,5.294269871
A88,dec11,A88,2295,10883,4.742047930
A88,nov11,A88,3071,14351,4.673070661
A88,oct11,A88,2798,12805,4.576483202
A88,sep11,A88,1850,10432,5.638918919
A88,aug11,A88,2713,15454,5.696277184
A88,jul11,A88,2295,11906,5.187799564
A88,jun11,A88,2190,12393,5.658904110
A88,may11,A88,2190,11293,5.156621005
A88,apr11,A88,2190,13825,6.312785388
A88,mar11,A88,2190,12256,5.596347032
A88,feb11,A88,2190,11706,5.345205479
A88,jan11,A88,2190,9783,4.467123288
A88,dec10,A88,2190,11381,5.196803653
A88,nov10,A88,2190,15414,7.038356164
A88,oct10,A88,2190,12701,5.799543379
A88,sep10,A88,2190,13191,6.023287671
A88,aug10,A88,2190,14543,6.640639269
A88,jul10,A88,2190,12874,5.878538813
A88,jun10,A88,2190,13132,5.996347032
A88,may10,A88,2190,14580,6.657534247
A88,apr10,A88,2190,13373,6.106392694
A88,mar10,A88,2190,12980,5.926940639
A88,feb10,A88,2190,10069,4.597716895
A88,jan10,A88,2190,14970,6.835616438
A88,dec09,A88,2190,12089,5.520091324
A88,nov09,A88,2190,10656,4.865753425
A88,oct09,A88,2190,13619,6.218721461
A88,sep09,A88,2190,11062,5.051141553
A88,aug09,A88,2190,11548,5.273059361
A88,jul09,A88,2190,10704,4.887671233
A88,jun09,A88,2190,14827,6.770319635
A88,may09,A88,2190,14986,6.842922374
A88,apr09,A88,2190,15275,6.974885845
A88,mar09,A88,2190,13253,6.051598174
A88,feb09,A88,2190,14408,6.578995434
A88,jan09,A88,2190,10687,4.879908676
A89,jun13,A89,3344,14955,4.472188995
A89,may13,A89,2927,14587,4.983600957
A89,apr13,A89,2628,11678,4.443683409
A89,mar13,A89,2082,10276,4.935638809
A89,feb13,A89,2442,12142,4.972153972
A89,jan13,A89,1623,8858,5.457794208
A89,dec12,A89,2863,14481,5.057981139
A89,nov12,A89,2654,14115,5.318387340
A89,oct12,A89,2296,11646,5.072299652
A89,sep12,A89,2976,12489,4.196572581
A89,aug12,A89,2296,11766,5.124564460
A89,jul12,A89,2775,13313,4.797477477
A89,jun12,A89,1979,10334,5.221829207
A89,may12,A89,3166,15156,4.787113076
A89,apr12,A89,2379,11761,4.943673813
A89,mar12,A89,2366,13209,5.582840237
A89,feb12,A89,2202,12128,5.507720254
A89,jan12,A89,3032,15113,4.984498681
A89,dec11,A89,2243,10592,4.722246991
A89,nov11,A89,2184,10828,4.957875458
A89,oct11,A89,2211,12820,5.798281321
A89,sep11,A89,2620,14110,5.385496183
A89,aug11,A89,2578,12921,5.012024825
A89,jul11,A89,2347,10467,4.459735833
A89,jun11,A89,2544,9715,3.818789308
A89,may11,A89,2544,11024,4.333333333
A89,apr11,A89,2544,13646,5.363993711
A89,mar11,A89,2544,9046,3.555817610
A89,feb11,A89,2544,9206,3.618710692
A89,jan11,A89,2544,10481,4.119889937
A89,dec10,A89,2544,8679,3.411556604
A89,nov10,A89,2544,13356,5.25
A89,oct10,A89,2544,12158,4.779088050
A89,sep10,A89,2544,11667,4.586084906
A89,aug10,A89,2544,11991,4.713443396
A89,jul10,A89,2544,13059,5.133254717
A89,jun10,A89,2544,11401,4.481525157
A89,may10,A89,2544,9707,3.815644654
A89,apr10,A89,2544,13877,5.454795597
A89,mar10,A89,2544,10658,4.189465409
A89,feb10,A89,2544,14497,5.698506289
A89,jan10,A89,2544,10098,3.969339623
A89,dec09,A89,2544,12826,5.041666667
A89,nov09,A89,2544,11281,4.434355346
A89,oct09,A89,2544,14134,5.555817610
A89,sep09,A89,2544,13075,5.139544025
A89,aug09,A89,2544,15264,6
A89,jul09,A89,2544,11169,4.390330189
A89,jun09,A89,2544,13944,5.481132075
A89,may09,A89,2544,9945,3.909198113
A89,apr09,A89,2544,12921,5.079009434
A89,mar09,A89,2544,9663,3.798349057
A89,feb09,A89,2544,9969,3.918632075
A89,jan09,A89,2544,14328,5.632075472
A90,jun13,A90,1992,9163,4.599899598
A90,may13,A90,2336,11374,4.869006849
A90,apr13,A90,3689,15066,4.084033613
A90,mar13,A90,2008,10788,5.372509960
A90,feb13,A90,1996,10041,5.030561122
A90,jan13,A90,3482,14563,4.182366456
A90,dec12,A90,1834,8447,4.605779716
A90,nov12,A90,1851,9621,5.197730956
A90,oct12,A90,2402,13712,5.708576187
A90,sep12,A90,2646,14528,5.490551776
A90,aug12,A90,2551,10543,4.132889063
A90,jul12,A90,3372,14793,4.387010676
A90,jun12,A90,2311,12457,5.390307226
A90,may12,A90,2211,11289,5.105834464
A90,apr12,A90,2923,14309,4.895313035
A90,mar12,A90,2667,12956,4.857892763
A90,feb12,A90,3040,15295,5.03125
A90,jan12,A90,2248,10373,4.614323843
A90,dec11,A90,3096,15083,4.871770026
A90,nov11,A90,2520,12949,5.138492063
A90,oct11,A90,2368,11383,4.807010135
A90,sep11,A90,1867,8826,4.727370112
A90,aug11,A90,2026,10580,5.222112537
A90,jul11,A90,1872,10515,5.616987179
A90,jun11,A90,2375,14715,6.195789474
A90,may11,A90,2375,12749,5.368
A90,apr11,A90,2375,11061,4.657263158
A90,mar11,A90,2375,8924,3.757473684
A90,feb11,A90,2375,13446,5.661473684
A90,jan11,A90,2375,11640,4.901052632
A90,dec10,A90,2375,10543,4.439157895
A90,nov10,A90,2375,10177,4.285052632
A90,oct10,A90,2375,9384,3.951157895
A90,sep10,A90,2375,13771,5.798315789
A90,aug10,A90,2375,14802,6.232421053
A90,jul10,A90,2375,15280,6.433684211
A90,jun10,A90,2375,10033,4.224421053
A90,may10,A90,2375,10560,4.446315789
A90,apr10,A90,2375,13370,5.629473684
A90,mar10,A90,2375,13077,5.506105263
A90,feb10,A90,2375,11613,4.889684211
A90,jan10,A90,2375,10823,4.557052632
A90,dec09,A90,2375,11677,4.916631579
A90,nov09,A90,2375,10450,4.4
A90,oct09,A90,2375,14599,6.146947368
A90,sep09,A90,2375,11304,4.759578947
A90,aug09,A90,2375,12220,5.145263158
A90,jul09,A90,2375,12400,5.221052632
A90,jun09,A90,2375,13794,5.808
A90,may09,A90,2375,11686,4.920421053
A90,apr09,A90,2375,14880,6.265263158
A90,mar09,A90,2375,13607,5.729263158
A90,feb09,A90,2375,12905,5.433684211
A90,jan09,A90,2375,14739,6.205894737
A91,jun13,A91,1970,10348,5.252791878
A91,may13,A91,2046,11209,5.478494624
A91,apr13,A91,2312,12889,5.574826990
A91,mar13,A91,2380,13925,5.850840336
A91,feb13,A91,2044,10116,4.949119374
A91,jan13,A91,2381,11749,4.934481310
A91,dec12,A91,2185,10162,4.650800915
A91,nov12,A91,2877,14219,4.942301008
A91,oct12,A91,2829,12456,4.402969247
A91,sep12,A91,2823,13330,4.721927028
A91,aug12,A91,2360,12457,5.278389831
A91,jul12,A91,1650,8908,5.398787879
A91,jun12,A91,2286,11077,4.845581802
A91,may12,A91,2689,13119,4.878765340
A91,apr12,A91,2209,10749,4.866002716
A91,mar12,A91,1612,9379,5.818238213
A91,feb12,A91,2710,11504,4.245018450
A91,jan12,A91,2777,13538,4.875045013
A91,dec11,A91,2520,13448,5.336507937
A91,nov11,A91,2582,12173,4.714562355
A91,oct11,A91,2629,11694,4.448079118
A91,sep11,A91,2230,10838,4.860089686
A91,aug11,A91,2534,12292,4.850828729
A91,jul11,A91,2633,12926,4.909229016
A91,jun11,A91,1959,11731,5.988259316
A91,may11,A91,1959,15187,7.752424706
A91,apr11,A91,1959,14540,7.422154160
A91,mar11,A91,1959,12720,6.493108729
A91,feb11,A91,1959,11461,5.850433895
A91,jan11,A91,1959,14599,7.452271567
A91,dec10,A91,1959,11068,5.649821337
A91,nov10,A91,1959,13197,6.736600306
A91,oct10,A91,1959,10990,5.610005105
A91,sep10,A91,1959,14957,7.635017866
A91,aug10,A91,1959,10966,5.597753956
A91,jul10,A91,1959,13974,7.133231240
A91,jun10,A91,1959,11269,5.752424706
A91,may10,A91,1959,9395,4.795814191
A91,apr10,A91,1959,10515,5.367534456
A91,mar10,A91,1959,13611,6.947932619
A91,feb10,A91,1959,11762,6.004083716
A91,jan10,A91,1959,9865,5.035732517
A91,dec09,A91,1959,10715,5.469627361
A91,nov09,A91,1959,10434,5.326186830
A91,oct09,A91,1959,13440,6.860643185
A91,sep09,A91,1959,9468,4.833078101
A91,aug09,A91,1959,15287,7.803471159
A91,jul09,A91,1959,9329,4.762123532
A91,jun09,A91,1959,14583,7.444104135
A91,may09,A91,1959,8714,4.448187851
A91,apr09,A91,1959,15553,7.939254722
A91,mar09,A91,1959,10640,5.431342522
A91,feb09,A91,1959,12727,6.496681981
A91,jan09,A91,1959,13135,6.704951506
A92,jun13,A92,2960,13617,4.600337838
A92,may13,A92,2014,10046,4.988083416
A92,apr13,A92,2602,12721,4.888931591
A92,mar13,A92,2083,10350,4.968795007
A92,feb13,A92,2501,11700,4.678128749
A92,jan13,A92,1725,8978,5.204637681
A92,dec12,A92,1824,10217,5.601425439
A92,nov12,A92,2628,11787,4.485159817
A92,oct12,A92,2716,13791,5.077687776
A92,sep12,A92,1856,9222,4.96875
A92,aug12,A92,2129,9930,4.664161578
A92,jul12,A92,2346,11926,5.083546462
A92,jun12,A92,2552,12871,5.043495298
A92,may12,A92,3496,15195,4.346395881
A92,apr12,A92,2159,9697,4.491431218
A92,mar12,A92,2005,10278,5.126184539
A92,feb12,A92,2288,10991,4.803758741
A92,jan12,A92,2271,11564,5.092029943
A92,dec11,A92,1899,9651,5.082148499
A92,nov11,A92,3058,13313,4.353499019
A92,oct11,A92,2552,15004,5.879310345
A92,sep11,A92,2630,14248,5.417490494
A92,aug11,A92,2084,10263,4.924664107
A92,jul11,A92,2743,12698,4.629238061
A92,jun11,A92,1741,12467,7.160827111
A92,may11,A92,1741,12418,7.132682366
A92,apr11,A92,1741,8982,5.159103963
A92,mar11,A92,1741,10335,5.936243538
A92,feb11,A92,1741,10060,5.778288340
A92,jan11,A92,1741,8542,4.906375646
A92,dec10,A92,1741,10613,6.095921884
A92,nov10,A92,1741,8775,5.040206778
A92,oct10,A92,1741,14248,8.183802412
A92,sep10,A92,1741,11630,6.680068926
A92,aug10,A92,1741,14249,8.184376795
A92,jul10,A92,1741,8744,5.022400919
A92,jun10,A92,1741,12723,7.307869041
A92,may10,A92,1741,14184,8.147041930
A92,apr10,A92,1741,10251,5.887995405
A92,mar10,A92,1741,10108,5.805858702
A92,feb10,A92,1741,14095,8.095921884
A92,jan10,A92,1741,8489,4.875933372
A92,dec09,A92,1741,12520,7.191269385
A92,nov09,A92,1741,10393,5.969557725
A92,oct09,A92,1741,8244,4.735209650
A92,sep09,A92,1741,9846,5.655370477
A92,aug09,A92,1741,12044,6.917863297
A92,jul09,A92,1741,9137,5.248133257
A92,jun09,A92,1741,12925,7.423894314
A92,may09,A92,1741,11638,6.684663986
A92,apr09,A92,1741,15440,8.868466399
A92,mar09,A92,1741,12469,7.161975876
A92,feb09,A92,1741,8636,4.960367605
A92,jan09,A92,1741,13786,7.918437679
A93,jun13,A93,1902,9433,4.959516299
A93,may13,A93,2769,13849,5.001444565
A93,apr13,A93,2249,10908,4.850155625
A93,mar13,A93,2644,11774,4.453101362
A93,feb13,A93,2687,13931,5.184592482
A93,jan13,A93,2805,14090,5.023172906
A93,dec12,A93,2104,10210,4.852661597
A93,nov12,A93,2653,13640,5.141349416
A93,oct12,A93,2731,14043,5.142072501
A93,sep12,A93,1631,9685,5.938074801
A93,aug12,A93,2142,10066,4.699346405
A93,jul12,A93,2053,11481,5.592303945
A93,jun12,A93,2043,10566,5.171806167
A93,may12,A93,2683,14662,5.464778233
A93,apr12,A93,2587,12501,4.832238114
A93,mar12,A93,2474,11370,4.595796281
A93,feb12,A93,3138,14865,4.737093690
A93,jan12,A93,2091,12222,5.845050215
A93,dec11,A93,2695,12884,4.780705009
A93,nov11,A93,2479,11148,4.496974587
A93,oct11,A93,3303,14242,4.311837723
A93,sep11,A93,2001,9891,4.943028486
A93,aug11,A93,2252,9753,4.330817052
A93,jul11,A93,1988,10119,5.090040241
A93,jun11,A93,3050,11367,3.726885246
A93,may11,A93,3050,11194,3.670163934
A93,apr11,A93,3050,9023,2.958360656
A93,mar11,A93,3050,12984,4.257049180
A93,feb11,A93,3050,13132,4.305573770
A93,jan11,A93,3050,13940,4.570491803
A93,dec10,A93,3050,9816,3.218360656
A93,nov10,A93,3050,14986,4.913442623
A93,oct10,A93,3050,10597,3.474426230
A93,sep10,A93,3050,9294,3.047213115
A93,aug10,A93,3050,11939,3.914426230
A93,jul10,A93,3050,12833,4.207540984
A93,jun10,A93,3050,13305,4.362295082
A93,may10,A93,3050,11691,3.833114754
A93,apr10,A93,3050,9576,3.139672131
A93,mar10,A93,3050,12919,4.235737705
A93,feb10,A93,3050,13279,4.353770492
A93,jan10,A93,3050,12488,4.094426230
A93,dec09,A93,3050,13460,4.413114754
A93,nov09,A93,3050,12568,4.120655738
A93,oct09,A93,3050,9453,3.099344262
A93,sep09,A93,3050,13974,4.581639344
A93,aug09,A93,3050,14232,4.666229508
A93,jul09,A93,3050,10724,3.516065574
A93,jun09,A93,3050,13852,4.541639344
A93,may09,A93,3050,13570,4.449180328
A93,apr09,A93,3050,11099,3.639016393
A93,mar09,A93,3050,11064,3.627540984
A93,feb09,A93,3050,8377,2.746557377
A93,jan09,A93,3050,11861,3.888852459
A94,jun13,A94,2474,13296,5.374292643
A94,may13,A94,2482,12810,5.161160355
A94,apr13,A94,2968,14344,4.832884097
A94,mar13,A94,2605,11184,4.293282150
A94,feb13,A94,2098,10073,4.801239276
A94,jan13,A94,3006,15384,5.117764471
A94,dec12,A94,2479,11680,4.711577249
A94,nov12,A94,2941,14547,4.946276777
A94,oct12,A94,2188,12295,5.619287020
A94,sep12,A94,2668,12094,4.532983508
A94,aug12,A94,2821,14834,5.258419000
A94,jul12,A94,2447,11138,4.551695954
A94,jun12,A94,3275,14591,4.455267176
A94,may12,A94,2296,11686,5.089721254
A94,apr12,A94,2640,14102,5.341666667
A94,mar12,A94,3349,14569,4.350253807
A94,feb12,A94,2383,12413,5.208980277
A94,jan12,A94,3445,15158,4.4
A94,dec11,A94,2640,13566,5.138636364
A94,nov11,A94,3381,14426,4.266784975
A94,oct11,A94,2658,11552,4.346124906
A94,sep11,A94,1870,10667,5.704278075
A94,aug11,A94,2652,13164,4.963800905
A94,jul11,A94,2831,12164,4.296714942
A94,jun11,A94,2387,10338,4.330959363
A94,may11,A94,2387,15759,6.602010892
A94,apr11,A94,2387,9607,4.024717218
A94,mar11,A94,2387,15499,6.493087558
A94,feb11,A94,2387,14666,6.144113951
A94,jan11,A94,2387,9261,3.879765396
A94,dec10,A94,2387,11925,4.995810641
A94,nov10,A94,2387,9207,3.857142857
A94,oct10,A94,2387,14663,6.142857143
A94,sep10,A94,2387,12843,5.380393800
A94,aug10,A94,2387,10479,4.390029326
A94,jul10,A94,2387,13543,5.673648932
A94,jun10,A94,2387,10416,4.363636364
A94,may10,A94,2387,11297,4.732718894
A94,apr10,A94,2387,12310,5.157100964
A94,mar10,A94,2387,11058,4.632593213
A94,feb10,A94,2387,10737,4.498114788
A94,jan10,A94,2387,12256,5.134478425
A94,dec09,A94,2387,12591,5.274821952
A94,nov09,A94,2387,14062,5.891076665
A94,oct09,A94,2387,10610,4.444909929
A94,sep09,A94,2387,13269,5.558860494
A94,aug09,A94,2387,10959,4.591118559
A94,jul09,A94,2387,12569,5.265605362
A94,jun09,A94,2387,10041,4.206535400
A94,may09,A94,2387,10508,4.402178467
A94,apr09,A94,2387,14367,6.018852116
A94,mar09,A94,2387,13090,5.483870968
A94,feb09,A94,2387,14054,5.887725178
A94,jan09,A94,2387,13029,5.458315878
A95,jun13,A95,3328,14670,4.408052885
A95,may13,A95,2527,12329,4.878907796
A95,apr13,A95,2608,12830,4.919478528
A95,mar13,A95,2081,11630,5.588659298
A95,feb13,A95,2666,13394,5.024006002
A95,jan13,A95,2402,12482,5.196502914
A95,dec12,A95,2138,10767,5.036014967
A95,nov12,A95,2641,12365,4.681938660
A95,oct12,A95,1792,10469,5.842075893
A95,sep12,A95,1899,9488,4.996313849
A95,aug12,A95,2314,12110,5.233362143
A95,jul12,A95,1893,9284,4.904384575
A95,jun12,A95,1921,10378,5.402394586
A95,may12,A95,2742,14149,5.160102115
A95,apr12,A95,1891,8774,4.639873083
A95,mar12,A95,2733,11555,4.227954629
A95,feb12,A95,2620,13444,5.131297710
A95,jan12,A95,3354,14537,4.334227788
A95,dec11,A95,2253,9481,4.208166889
A95,nov11,A95,2746,13046,4.750910415
A95,oct11,A95,1771,8575,4.841897233
A95,sep11,A95,2319,11509,4.962915050
A95,aug11,A95,3197,14945,4.674695027
A95,jul11,A95,3128,15384,4.918158568
A95,jun11,A95,3022,11400,3.772336201
A95,may11,A95,3022,11255,3.724354732
A95,apr11,A95,3022,10859,3.593315685
A95,mar11,A95,3022,14234,4.710125745
A95,feb11,A95,3022,11528,3.814692257
A95,jan11,A95,3022,13849,4.582726671
A95,dec10,A95,3022,13045,4.316677697
A95,nov10,A95,3022,14345,4.746856386
A95,oct10,A95,3022,12851,4.252481800
A95,sep10,A95,3022,10676,3.532759762
A95,aug10,A95,3022,11774,3.896095301
A95,jul10,A95,3022,11789,3.901058901
A95,jun10,A95,3022,12002,3.971542025
A95,may10,A95,3022,13848,4.582395764
A95,apr10,A95,3022,12098,4.003309067
A95,mar10,A95,3022,13950,4.616148246
A95,feb10,A95,3022,10098,3.341495698
A95,jan10,A95,3022,10074,3.333553938
A95,dec09,A95,3022,10550,3.491065520
A95,nov09,A95,3022,12044,3.985440106
A95,oct09,A95,3022,10374,3.432825943
A95,sep09,A95,3022,11399,3.772005295
A95,aug09,A95,3022,8612,2.849768365
A95,jul09,A95,3022,15075,4.988418266
A95,jun09,A95,3022,10301,3.408669755
A95,may09,A95,3022,15064,4.984778293
A95,apr09,A95,3022,9551,3.160489742
A95,mar09,A95,3022,12667,4.191594970
A95,feb09,A95,3022,9784,3.237590999
A95,jan09,A95,3022,10229,3.384844474
A96,jun13,A96,2637,12738,4.830489192
A96,may13,A96,2566,13991,5.452455183
A96,apr13,A96,1811,9767,5.393152954
A96,mar13,A96,3101,15165,4.890357949
A96,feb13,A96,2375,11249,4.736421053
A96,jan13,A96,1773,9384,5.292724196
A96,dec12,A96,1946,9501,4.882322713
A96,nov12,A96,2692,14157,5.258915305
A96,oct12,A96,2080,11820,5.682692308
A96,sep12,A96,2561,14186,5.539242483
A96,aug12,A96,2545,12299,4.832612967
A96,jul12,A96,2654,14390,5.422004521
A96,jun12,A96,2903,14536,5.007233896
A96,may12,A96,1971,9522,4.831050228
A96,apr12,A96,2408,12361,5.133305648
A96,mar12,A96,2265,13319,5.880353201
A96,feb12,A96,2066,9347,4.524201355
A96,jan12,A96,2685,12810,4.770949721
A96,dec11,A96,1778,9047,5.088301462
A96,nov11,A96,2187,10044,4.592592593
A96,oct11,A96,1710,9659,5.648538012
A96,sep11,A96,2372,12043,5.077150084
A96,aug11,A96,3237,14858,4.590052518
A96,jul11,A96,2931,12417,4.236438076
A96,jun11,A96,2301,11162,4.850934376
A96,may11,A96,2301,14115,6.134289439
A96,apr11,A96,2301,10156,4.413733159
A96,mar11,A96,2301,13391,5.819643633
A96,feb11,A96,2301,10441,4.537592351
A96,jan11,A96,2301,9383,4.077792264
A96,dec10,A96,2301,9150,3.976531943
A96,nov10,A96,2301,11334,4.925684485
A96,oct10,A96,2301,13750,5.975662755
A96,sep10,A96,2301,11918,5.179487179
A96,aug10,A96,2301,12203,5.303346371
A96,jul10,A96,2301,13618,5.918296393
A96,jun10,A96,2301,9998,4.345067362
A96,may10,A96,2301,11009,4.784441547
A96,apr10,A96,2301,11250,4.889178618
A96,mar10,A96,2301,12147,5.279009126
A96,feb10,A96,2301,12512,5.437635811
A96,jan10,A96,2301,8213,3.569317688
A96,dec09,A96,2301,10604,4.608431117
A96,nov09,A96,2301,14533,6.315949587
A96,oct09,A96,2301,12317,5.352890048
A96,sep09,A96,2301,12069,5.245110821
A96,aug09,A96,2301,14461,6.284658844
A96,jul09,A96,2301,10551,4.585397653
A96,jun09,A96,2301,10113,4.395045632
A96,may09,A96,2301,10595,4.604519774
A96,apr09,A96,2301,12519,5.440677966
A96,mar09,A96,2301,11023,4.790525858
A96,feb09,A96,2301,12484,5.425467188
A96,jan09,A96,2301,14658,6.370273794
A97,jun13,A97,2425,13489,5.562474227
A97,may13,A97,1862,10189,5.472073040
A97,apr13,A97,2432,13902,5.716282895
A97,mar13,A97,2184,11478,5.255494505
A97,feb13,A97,2303,10636,4.618323925
A97,jan13,A97,2100,11633,5.539523810
A97,dec12,A97,2151,11325,5.264993026
A97,nov12,A97,2363,11316,4.788827761
A97,oct12,A97,2051,10626,5.180887372
A97,sep12,A97,2402,11378,4.736885928
A97,aug12,A97,3049,14064,4.612659888
A97,jul12,A97,3235,15508,4.793817620
A97,jun12,A97,3131,13137,4.195784095
A97,may12,A97,2411,11929,4.947739527
A97,apr12,A97,2065,11619,5.626634383
A97,mar12,A97,2469,12147,4.919805589
A97,feb12,A97,2043,10785,5.279001468
A97,jan12,A97,2459,13505,5.492069947
A97,dec11,A97,2188,11680,5.338208410
A97,nov11,A97,3055,13899,4.549590835
A97,oct11,A97,1868,8647,4.629014989
A97,sep11,A97,2605,12596,4.835316699
A97,aug11,A97,2524,12340,4.889064976
A97,jul11,A97,2063,11093,5.377120698
A97,jun11,A97,3172,12217,3.851513241
A97,may11,A97,3172,10544,3.324085750
A97,apr11,A97,3172,11917,3.756935687
A97,mar11,A97,3172,15333,4.833858764
A97,feb11,A97,3172,10968,3.457755359
A97,jan11,A97,3172,11872,3.742749054
A97,dec10,A97,3172,11093,3.497162673
A97,nov10,A97,3172,12422,3.916141236
A97,oct10,A97,3172,12394,3.907313997
A97,sep10,A97,3172,10305,3.248738966
A97,aug10,A97,3172,9256,2.918032787
A97,jul10,A97,3172,14634,4.613493064
A97,jun10,A97,3172,9051,2.853404792
A97,may10,A97,3172,11015,3.472572509
A97,apr10,A97,3172,8414,2.652585120
A97,mar10,A97,3172,11197,3.529949559
A97,feb10,A97,3172,12097,3.813682219
A97,jan10,A97,3172,9665,3.046973518
A97,dec09,A97,3172,10952,3.452711223
A97,nov09,A97,3172,12078,3.807692308
A97,oct09,A97,3172,12444,3.923076923
A97,sep09,A97,3172,10435,3.289722573
A97,aug09,A97,3172,11103,3.500315259
A97,jul09,A97,3172,11296,3.561160151
A97,jun09,A97,3172,11352,3.578814628
A97,may09,A97,3172,12729,4.012925599
A97,apr09,A97,3172,9916,3.126103405
A97,mar09,A97,3172,12562,3.960277427
A97,feb09,A97,3172,10654,3.358764187
A97,jan09,A97,3172,12363,3.897540984
A98,jun13,A98,2238,10732,4.795352994
A98,may13,A98,2528,11661,4.612737342
A98,apr13,A98,2572,10426,4.053654743
A98,mar13,A98,2098,11837,5.642040038
A98,feb13,A98,2406,11915,4.952202826
A98,jan13,A98,2465,13332,5.408519270
A98,dec12,A98,2457,10785,4.389499389
A98,nov12,A98,2635,13118,4.978368121
A98,oct12,A98,2634,11399,4.327638573
A98,sep12,A98,2070,12384,5.982608696
A98,aug12,A98,2846,13202,4.638791286
A98,jul12,A98,3313,14622,4.413522487
A98,jun12,A98,1818,9940,5.467546755
A98,may12,A98,1884,9722,5.160297240
A98,apr12,A98,1933,10298,5.327470253
A98,mar12,A98,2108,11277,5.349620493
A98,feb12,A98,2592,13732,5.297839506
A98,jan12,A98,2160,10700,4.953703704
A98,dec11,A98,2414,12128,5.024026512
A98,nov11,A98,1648,8646,5.246359223
A98,oct11,A98,2260,10924,4.833628319
A98,sep11,A98,1787,8552,4.785674314
A98,aug11,A98,2424,12786,5.274752475
A98,jul11,A98,2165,10990,5.076212471
A98,jun11,A98,2573,9339,3.629615235
A98,may11,A98,2573,14411,5.600855033
