City,Driverid (Geolocation),Event,State,Truckid (Geolocation),Event Ind,Idling Ind,Latitude,Longitude,Velocity
Palo Alto,A83,normal,California,A83,0,1,37.441883,-122.143019,0
Aptos,A20,normal,California,A20,0,0,36.977173,-121.899402,54
Santa Rosa,A8,normal,California,A8,0,1,38.440467,-122.714431,0
Arbuckle,A25,normal,California,A25,0,1,39.017396,-122.057748,0
Glendora,A50,lane departure,California,A50,1,0,34.136119,-117.865339,48
Holtville,A36,normal,California,A36,0,0,32.811161,-115.380264,45
San Quentin,A21,normal,California,A21,0,1,37.941325,-122.484704,0
Santa Rosa,A31,normal,California,A31,0,0,38.440467,-122.714431,20
San Fernando,A94,normal,California,A94,0,0,36.471865,-6.196595,35
Stockton,A94,normal,California,A94,0,0,37.957702,-121.29078,53
Ojai,A53,normal,California,A53,0,0,34.44805,-119.242889,37
Stockton,A48,normal,California,A48,0,1,37.957702,-121.29078,0
San Francisco,A76,normal,California,A76,0,0,37.77493,-122.419416,56
Irvine,A44,normal,California,A44,0,0,33.683947,-117.794694,39
Santa Rosa,A61,normal,California,A61,0,0,38.440467,-122.714431,43
Klamath,A36,normal,California,A36,0,0,41.526509,-124.038407,31
Occidental,A96,normal,California,A96,0,0,38.40765,-122.947713,48
Palmdale,A5,normal,California,A5,0,0,34.579434,-118.116461,37
Antelope,A78,normal,California,A78,0,0,38.716687,-121.364422,70
Santa Rosa,A43,normal,California,A43,0,1,38.440467,-122.714431,0
San Fernando,A57,normal,California,A57,0,0,36.471865,-6.196595,60
Mariposa,A96,normal,California,A96,0,1,37.484938,-119.966284,0
San Quentin,A83,normal,California,A83,0,0,37.941325,-122.484704,42
Palo Alto,A83,normal,California,A83,0,0,37.441883,-122.143019,61
Goleta,A52,normal,California,A52,0,0,34.435829,-119.827639,47
La Palma,A45,normal,California,A45,0,0,33.846404,-118.046731,56
Martinez,A26,normal,California,A26,0,0,38.019366,-122.134132,48
San Quentin,A25,normal,California,A25,0,0,37.941325,-122.484704,40
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,52
La Puente,A37,normal,California,A37,0,1,34.020011,-117.949508,0
Arbuckle,A24,normal,California,A24,0,0,39.017396,-122.057748,66
Santa Rosa,A88,normal,California,A88,0,0,38.440467,-122.714431,63
Willits,A91,normal,California,A91,0,0,39.409608,-123.355566,46
Antelope,A16,normal,California,A16,0,0,38.716687,-121.364422,26
Holtville,A71,normal,California,A71,0,1,32.811161,-115.380264,0
Martinez,A53,normal,California,A53,0,1,38.019366,-122.134132,0
San Francisco,A77,normal,California,A77,0,0,37.77493,-122.419416,26
San Quentin,A98,normal,California,A98,0,0,37.941325,-122.484704,75
Santa Rosa,A18,normal,California,A18,0,0,38.440467,-122.714431,46
Santa Monica,A9,normal,California,A9,0,1,34.019454,-118.491191,0
Jacumba,A94,normal,California,A94,0,0,32.61768,-116.187424,21
La Quinta,A38,normal,California,A38,0,1,33.663357,-116.310009,0
Marysville,A4,normal,California,A4,0,0,39.145725,-121.591355,16
Irvine,A71,normal,California,A71,0,1,33.683947,-117.794694,0
Palo Cedro,A34,normal,California,A34,0,0,40.563763,-122.238892,71
San Pablo,A46,normal,California,A46,0,0,37.962146,-122.345526,63
Santa Paula,A87,normal,California,A87,0,0,34.354166,-119.059271,19
San Dimas,A66,normal,California,A66,0,1,34.106676,-117.806726,0
Santa Rosa,A35,normal,California,A35,0,0,38.440467,-122.714431,21
San Fernando,A90,normal,California,A90,0,0,36.471865,-6.196595,57
San Dimas,A10,normal,California,A10,0,0,34.106676,-117.806726,32
Antelope,A39,normal,California,A39,0,0,38.716687,-121.364422,33
Arbuckle,A35,normal,California,A35,0,0,39.017396,-122.057748,64
San Francisco,A62,normal,California,A62,0,0,37.77493,-122.419416,45
Fresno,A69,normal,California,A69,0,1,36.746842,-119.772587,0
Santa Rosa,A57,unsafe following distance,California,A57,1,0,38.440467,-122.714431,54
Santa Paula,A64,normal,California,A64,0,0,34.354166,-119.059271,56
Holtville,A98,normal,California,A98,0,0,32.811161,-115.380264,34
Knightsen,A66,normal,California,A66,0,0,37.968812,-121.668008,32
Napa,A9,normal,California,A9,0,0,38.297538,-122.286865,22
San Dimas,A43,normal,California,A43,0,0,34.106676,-117.806726,64
Modesto,A5,normal,California,A5,0,0,37.639097,-120.996878,68
Occidental,A92,normal,California,A92,0,0,38.40765,-122.947713,17
Irvine,A98,normal,California,A98,0,0,33.683947,-117.794694,58
Jacumba,A98,normal,California,A98,0,1,32.61768,-116.187424,0
Willits,A12,normal,California,A12,0,1,39.409608,-123.355566,0
Apple Valley,A65,normal,California,A65,0,0,34.500831,-117.185876,67
Arbuckle,A98,normal,California,A98,0,0,39.017396,-122.057748,74
Santa Rosa,A12,normal,California,A12,0,0,38.440467,-122.714431,33
Holtville,A71,normal,California,A71,0,1,32.811161,-115.380264,0
Santa Rosa,A34,normal,California,A34,0,0,38.440467,-122.714431,36
Redding,A76,normal,California,A76,0,0,40.58654,-122.391675,75
Ojai,A49,normal,California,A49,0,1,34.44805,-119.242889,0
Ukiah,A53,normal,California,A53,0,0,39.150171,-123.207783,35
Antelope,A93,normal,California,A93,0,0,38.716687,-121.364422,32
Irvine,A86,normal,California,A86,0,0,33.683947,-117.794694,40
Santa Rosa,A31,unsafe tail distance,California,A31,1,0,38.440467,-122.714431,53
Stockton,A44,normal,California,A44,0,1,37.957702,-121.29078,0
Stockton,A10,normal,California,A10,0,1,37.957702,-121.29078,0
Arbuckle,A93,normal,California,A93,0,0,39.017396,-122.057748,73
Goleta,A29,normal,California,A29,0,0,34.435829,-119.827639,21
Willits,A81,unsafe following distance,California,A81,1,0,39.409608,-123.355566,38
San Francisco,A80,normal,California,A80,0,0,37.77493,-122.419416,68
Knights Landing,A15,normal,California,A15,0,0,38.799703,-121.720574,52
La Palma,A76,normal,California,A76,0,0,33.846404,-118.046731,21
San Pablo,A77,normal,California,A77,0,0,37.962146,-122.345526,62
Santa Rosa,A38,normal,California,A38,0,0,38.440467,-122.714431,57
Rough and Ready,A27,normal,California,A27,0,0,39.230151,-121.136075,55
Santa Maria,A12,normal,California,A12,0,1,34.953034,-120.435719,0
Arbuckle,A93,normal,California,A93,0,0,39.017396,-122.057748,59
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,27
Lodi,A24,normal,California,A24,0,1,38.130197,-121.272447,0
Lodi,A86,normal,California,A86,0,1,38.130197,-121.272447,0
San Fernando,A2,normal,California,A2,0,1,36.471865,-6.196595,0
Arbuckle,A71,unsafe following distance,California,A71,1,0,39.017396,-122.057748,31
Lodi,A9,normal,California,A9,0,1,38.130197,-121.272447,0
Willits,A62,normal,California,A62,0,0,39.409608,-123.355566,40
Apple Valley,A80,normal,California,A80,0,0,34.500831,-117.185876,28
Knights Landing,A7,normal,California,A7,0,0,38.799703,-121.720574,36
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,47
Aptos,A43,normal,California,A43,0,0,36.977173,-121.899402,57
San Fernando,A76,normal,California,A76,0,1,36.471865,-6.196595,0
Cloverdale,A75,normal,California,A75,0,0,38.805462,-123.017223,69
Willits,A61,normal,California,A61,0,0,39.409608,-123.355566,61
Oceano,A5,normal,California,A5,0,1,35.098865,-120.612393,0
Fresno,A69,normal,California,A69,0,0,36.746842,-119.772587,61
Palmdale,A1,normal,California,A1,0,1,34.579434,-118.116461,0
Glendora,A27,normal,California,A27,0,0,34.136119,-117.865339,58
Oceano,A89,normal,California,A89,0,0,35.098865,-120.612393,19
San Quentin,A79,normal,California,A79,0,1,37.941325,-122.484704,0
Isleton,A53,normal,California,A53,0,0,38.161861,-121.611621,37
San Fernando,A2,normal,California,A2,0,0,36.471865,-6.196595,33
Arbuckle,A66,lane departure,California,A66,1,0,39.017396,-122.057748,16
Willits,A80,normal,California,A80,0,0,39.409608,-123.355566,36
San Diego,A42,normal,California,A42,0,0,32.715329,-117.157255,52
Arbuckle,A89,normal,California,A89,0,0,39.017396,-122.057748,37
Santa Rosa,A65,normal,California,A65,0,1,38.440467,-122.714431,0
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,37
San Quentin,A56,normal,California,A56,0,0,37.941325,-122.484704,58
San Quentin,A52,normal,California,A52,0,1,37.941325,-122.484704,0
San Pablo,A8,normal,California,A8,0,0,37.962146,-122.345526,40
Isleton,A14,normal,California,A14,0,0,38.161861,-121.611621,28
Palo Cedro,A84,normal,California,A84,0,1,40.563763,-122.238892,0
Napa,A24,normal,California,A24,0,1,38.297538,-122.286865,0
Jacumba,A63,normal,California,A63,0,0,32.61768,-116.187424,38
Willits,A38,normal,California,A38,0,0,39.409608,-123.355566,39
Santa Rosa,A39,normal,California,A39,0,1,38.440467,-122.714431,0
Aptos,A46,normal,California,A46,0,0,36.977173,-121.899402,43
Rough and Ready,A4,normal,California,A4,0,0,39.230151,-121.136075,61
Apple Valley,A46,normal,California,A46,0,1,34.500831,-117.185876,0
Lodi,A78,normal,California,A78,0,0,38.130197,-121.272447,67
Redding,A57,normal,California,A57,0,1,40.58654,-122.391675,0
Santa Rosa,A64,normal,California,A64,0,0,38.440467,-122.714431,28
Stockton,A25,normal,California,A25,0,1,37.957702,-121.29078,0
Arbuckle,A71,normal,California,A71,0,0,39.017396,-122.057748,40
Stockton,A87,normal,California,A87,0,0,37.957702,-121.29078,33
Cloverdale,A71,normal,California,A71,0,0,38.805462,-123.017223,43
San Pablo,A77,normal,California,A77,0,0,37.962146,-122.345526,27
Willits,A81,normal,California,A81,0,0,39.409608,-123.355566,54
Santa Rosa,A39,normal,California,A39,0,1,38.440467,-122.714431,0
Santa Rosa,A80,normal,California,A80,0,0,38.440467,-122.714431,37
Marysville,A27,normal,California,A27,0,1,39.145725,-121.591355,0
Goleta,A37,unsafe tail distance,California,A37,1,0,34.435829,-119.827639,28
Antelope,A12,normal,California,A12,0,0,38.716687,-121.364422,69
Apple Valley,A57,normal,California,A57,0,0,34.500831,-117.185876,34
Palmdale,A32,normal,California,A32,0,0,34.579434,-118.116461,55
Jacumba,A98,normal,California,A98,0,0,32.61768,-116.187424,53
Santa Rosa,A40,normal,California,A40,0,0,38.440467,-122.714431,75
Glen Ellen,A17,normal,California,A17,0,0,38.36408,-122.524149,20
Santa Rosa,A11,normal,California,A11,0,0,38.440467,-122.714431,68
Santa Rosa,A85,normal,California,A85,0,0,38.440467,-122.714431,54
Holtville,A40,normal,California,A40,0,0,32.811161,-115.380264,54
Antelope,A32,normal,California,A32,0,0,38.716687,-121.364422,18
La Puente,A33,normal,California,A33,0,0,34.020011,-117.949508,31
Ukiah,A49,lane departure,California,A49,1,0,39.150171,-123.207783,55
Apple Valley,A91,normal,California,A91,0,1,34.500831,-117.185876,0
Santa Rosa,A84,normal,California,A84,0,0,38.440467,-122.714431,27
San Dimas,A6,normal,California,A6,0,0,34.106676,-117.806726,37
San Francisco,A99,normal,California,A99,0,0,37.77493,-122.419416,42
Palo Cedro,A61,normal,California,A61,0,0,40.563763,-122.238892,19
Willits,A91,normal,California,A91,0,1,39.409608,-123.355566,0
Palo Cedro,A92,normal,California,A92,0,0,40.563763,-122.238892,74
Jacumba,A79,normal,California,A79,0,1,32.61768,-116.187424,0
Antelope,A62,normal,California,A62,0,0,38.716687,-121.364422,21
Santa Rosa,A88,unsafe tail distance,California,A88,1,0,38.440467,-122.714431,45
Santa Rosa,A50,normal,California,A50,0,0,38.440467,-122.714431,36
Kneeland,A37,normal,California,A37,0,0,40.761243,-123.994778,50
Goleta,A6,normal,California,A6,0,0,34.435829,-119.827639,27
Glendora,A23,normal,California,A23,0,0,34.136119,-117.865339,60
Palo Cedro,A34,normal,California,A34,0,0,40.563763,-122.238892,33
San Pablo,A54,normal,California,A54,0,1,37.962146,-122.345526,0
Goleta,A29,normal,California,A29,0,0,34.435829,-119.827639,45
La Palma,A18,normal,California,A18,0,0,33.846404,-118.046731,37
Rough and Ready,A23,normal,California,A23,0,0,39.230151,-121.136075,58
Napa,A1,normal,California,A1,0,0,38.297538,-122.286865,75
San Francisco,A4,normal,California,A4,0,0,37.77493,-122.419416,51
Holtville,A52,normal,California,A52,0,0,32.811161,-115.380264,24
Santa Rosa,A94,normal,California,A94,0,0,38.440467,-122.714431,33
Willits,A84,normal,California,A84,0,0,39.409608,-123.355566,67
Palmdale,A63,normal,California,A63,0,0,34.579434,-118.116461,58
San Dimas,A70,normal,California,A70,0,0,34.106676,-117.806726,21
Napa,A24,overspeed,California,A24,1,0,38.297538,-122.286865,81
Santa Rosa,A24,normal,California,A24,0,0,38.440467,-122.714431,54
Irvine,A44,normal,California,A44,0,0,33.683947,-117.794694,58
Cloverdale,A71,normal,California,A71,0,0,38.805462,-123.017223,38
Arbuckle,A28,normal,California,A28,0,0,39.017396,-122.057748,63
Fresno,A54,normal,California,A54,0,0,36.746842,-119.772587,42
Knightsen,A89,normal,California,A89,0,0,37.968812,-121.668008,54
Willits,A92,normal,California,A92,0,0,39.409608,-123.355566,29
Palmdale,A55,normal,California,A55,0,0,34.579434,-118.116461,21
Palo Alto,A29,normal,California,A29,0,0,37.441883,-122.143019,61
San Quentin,A6,normal,California,A6,0,0,37.941325,-122.484704,42
Willits,A17,normal,California,A17,0,0,39.409608,-123.355566,25
Aptos,A16,normal,California,A16,0,0,36.977173,-121.899402,67
La Puente,A87,normal,California,A87,0,0,34.020011,-117.949508,32
Bakersfield,A31,normal,California,A31,0,1,35.373292,-119.018712,0
San Pablo,A35,normal,California,A35,0,0,37.962146,-122.345526,39
San Pablo,A92,normal,California,A92,0,0,37.962146,-122.345526,58
Arbuckle,A85,normal,California,A85,0,0,39.017396,-122.057748,27
San Dimas,A29,normal,California,A29,0,0,34.106676,-117.806726,23
San Quentin,A41,normal,California,A41,0,0,37.941325,-122.484704,72
La Quinta,A7,normal,California,A7,0,0,33.663357,-116.310009,23
Fresno,A92,normal,California,A92,0,1,36.746842,-119.772587,0
San Pablo,A16,normal,California,A16,0,0,37.962146,-122.345526,42
Glendora,A31,normal,California,A31,0,0,34.136119,-117.865339,42
Homeland,A22,normal,California,A22,0,0,33.743076,-117.109197,62
Roseville,A29,normal,California,A29,0,0,38.752124,-121.288006,16
Arbuckle,A47,normal,California,A47,0,0,39.017396,-122.057748,42
Rough and Ready,A54,normal,California,A54,0,1,39.230151,-121.136075,0
Gilroy,A47,normal,California,A47,0,0,37.005782,-121.568275,39
Palo Alto,A33,normal,California,A33,0,0,37.441883,-122.143019,52
San Francisco,A62,normal,California,A62,0,0,37.77493,-122.419416,38
Santa Rosa,A70,normal,California,A70,0,1,38.440467,-122.714431,0
Stockton,A13,normal,California,A13,0,0,37.957702,-121.29078,61
Palo Alto,A37,normal,California,A37,0,1,37.441883,-122.143019,0
Santa Rosa,A87,normal,California,A87,0,0,38.440467,-122.714431,40
Apple Valley,A91,normal,California,A91,0,0,34.500831,-117.185876,73
Santa Rosa,A49,normal,California,A49,0,0,38.440467,-122.714431,62
Santa Rosa,A81,normal,California,A81,0,1,38.440467,-122.714431,0
Santa Rosa,A16,normal,California,A16,0,1,38.440467,-122.714431,0
Knights Landing,A7,normal,California,A7,0,0,38.799703,-121.720574,46
Rough and Ready,A19,normal,California,A19,0,0,39.230151,-121.136075,24
Goleta,A33,normal,California,A33,0,0,34.435829,-119.827639,18
Mariposa,A23,normal,California,A23,0,0,37.484938,-119.966284,45
Antelope,A43,normal,California,A43,0,1,38.716687,-121.364422,0
Isleton,A18,normal,California,A18,0,1,38.161861,-121.611621,0
Santa Rosa,A36,normal,California,A36,0,0,38.440467,-122.714431,31
La Palma,A68,normal,California,A68,0,0,33.846404,-118.046731,17
Willits,A23,normal,California,A23,0,1,39.409608,-123.355566,0
San Dimas,A2,normal,California,A2,0,0,34.106676,-117.806726,22
Oceanside,A79,normal,California,A79,0,1,33.19587,-117.379483,0
San Pablo,A27,normal,California,A27,0,0,37.962146,-122.345526,33
Fresno,A46,normal,California,A46,0,0,36.746842,-119.772587,63
Aptos,A46,normal,California,A46,0,1,36.977173,-121.899402,0
Antelope,A27,normal,California,A27,0,0,38.716687,-121.364422,15
Apple Valley,A38,normal,California,A38,0,1,34.500831,-117.185876,0
Goleta,A60,normal,California,A60,0,0,34.435829,-119.827639,31
Santa Rosa,A73,normal,California,A73,0,0,38.440467,-122.714431,41
Santa Rosa,A8,normal,California,A8,0,0,38.440467,-122.714431,43
Jacumba,A2,normal,California,A2,0,0,32.61768,-116.187424,62
Willits,A67,normal,California,A67,0,0,39.409608,-123.355566,45
Palmdale,A78,normal,California,A78,0,1,34.579434,-118.116461,0
Stockton,A67,normal,California,A67,0,0,37.957702,-121.29078,33
Antelope,A35,unsafe following distance,California,A35,1,0,38.716687,-121.364422,43
Modesto,A59,normal,California,A59,0,0,37.639097,-120.996878,55
Occidental,A46,normal,California,A46,0,1,38.40765,-122.947713,0
Apple Valley,A57,normal,California,A57,0,0,34.500831,-117.185876,74
Santa Rosa,A52,normal,California,A52,0,0,38.440467,-122.714431,16
Santa Rosa,A62,normal,California,A62,0,0,38.440467,-122.714431,18
Willits,A64,normal,California,A64,0,0,39.409608,-123.355566,59
Stockton,A99,normal,California,A99,0,0,37.957702,-121.29078,40
La Quinta,A26,normal,California,A26,0,0,33.663357,-116.310009,20
La Quinta,A34,normal,California,A34,0,1,33.663357,-116.310009,0
Redding,A80,normal,California,A80,0,1,40.58654,-122.391675,0
Rough and Ready,A19,normal,California,A19,0,0,39.230151,-121.136075,18
Lodi,A51,normal,California,A51,0,0,38.130197,-121.272447,35
Willits,A35,normal,California,A35,0,1,39.409608,-123.355566,0
San Diego,A15,normal,California,A15,0,1,32.715329,-117.157255,0
Willits,A42,normal,California,A42,0,1,39.409608,-123.355566,0
Antelope,A55,normal,California,A55,0,0,38.716687,-121.364422,43
San Diego,A55,normal,California,A55,0,0,32.715329,-117.157255,57
Santa Rosa,A57,normal,California,A57,0,0,38.440467,-122.714431,69
Isleton,A14,normal,California,A14,0,0,38.161861,-121.611621,60
Santa Rosa,A68,normal,California,A68,0,0,38.440467,-122.714431,56
San Pablo,A58,normal,California,A58,0,0,37.962146,-122.345526,70
Klamath,A32,normal,California,A32,0,0,41.526509,-124.038407,58
Bakersfield,A57,normal,California,A57,0,0,35.373292,-119.018712,26
Isleton,A80,normal,California,A80,0,0,38.161861,-121.611621,30
Knightsen,A93,normal,California,A93,0,0,37.968812,-121.668008,37
Fresno,A46,normal,California,A46,0,0,36.746842,-119.772587,18
San Diego,A23,normal,California,A23,0,0,32.715329,-117.157255,16
Aptos,A34,normal,California,A34,0,0,36.977173,-121.899402,40
Kneeland,A56,normal,California,A56,0,1,40.761243,-123.994778,0
Oceano,A1,normal,California,A1,0,0,35.098865,-120.612393,54
Irvine,A48,normal,California,A48,0,1,33.683947,-117.794694,0
Ojai,A7,normal,California,A7,0,1,34.44805,-119.242889,0
Kneeland,A41,normal,California,A41,0,0,40.761243,-123.994778,26
La Palma,A22,normal,California,A22,0,0,33.846404,-118.046731,75
